task_id,user_id,descricao,status,prioridade,data_criacao,data_limite,complexidade
117046,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 24-34)",Concluída,Baixa,2025-07-04,2025-07-04,Básica
117047,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 7",Concluída,Baixa,2025-07-04,2025-07-04,Básica
117048,14,"Implementar exemplo prático inspirado em Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-04,2025-07-04,Média
117049,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 9",Concluída,Baixa,2025-07-05,2025-07-05,Básica
117050,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 83-94)",Concluída,Baixa,2025-07-05,2025-07-05,Básica
117051,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 1",Concluída,Baixa,2025-07-05,2025-07-05,Básica
117052,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-06,2025-07-06,Básica
117053,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 1-3",Concluída,Baixa,2025-07-06,2025-07-06,Básica
117054,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-06,2025-07-06,Básica
117055,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-07,2025-07-07,Básica
117056,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 8",Concluída,Baixa,2025-07-07,2025-07-07,Básica
117057,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 49-57)",Concluída,Baixa,2025-07-07,2025-07-07,Básica
117058,14,"Implementar exemplo prático inspirado em Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-07,2025-07-09,Média
117059,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 11",Concluída,Baixa,2025-07-08,2025-07-08,Básica
117060,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 7",Concluída,Baixa,2025-07-08,2025-07-08,Básica
117061,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 5-6",Concluída,Baixa,2025-07-08,2025-07-08,Básica
117062,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 12-13",Concluída,Baixa,2025-07-08,2025-07-08,Básica
117063,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 8",Concluída,Baixa,2025-07-09,2025-07-09,Básica
117064,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-09,2025-07-09,Básica
117065,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 10 🤖",Concluída,Baixa,2025-07-09,2025-07-09,Básica
117066,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 3",Concluída,Baixa,2025-07-09,2025-07-09,Básica
117067,14,"Relatório semanal: síntese de Accelerate (Forsgren, Humble, Kim)",Pendente,hight,2025-07-09,2025-07-10,Média
117068,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-10,2025-07-10,Básica
117069,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 129-137)",Concluída,Baixa,2025-07-10,2025-07-10,Básica
117070,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-10,2025-07-10,Básica
117071,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-10,2025-07-10,Básica
117072,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-11,2025-07-11,Básica
117073,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim) 🤖",Concluída,Baixa,2025-07-11,2025-07-11,Básica
117074,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 7",Pendente,Baixa,2025-07-11,2025-07-11,Básica
117075,14,"Impl3m3nt@r 3x3mplo prático inspir@do 3m Acc3l3r@t3 (Forsgr3n, Humbl3, Kim)",Concluída,Média,2025-07-11,2025-07-12,Média
117076,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 4",Concluída,Baixa,2025-07-12,2025-07-12,Básica
117077,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 6-6",Pendente,Baixa,2025-07-12,2025-07-12,Básica
117078,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 20-34)",Concluída,—,2025-07-12,2025-07-12,Básica
117079,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 7-7",Concluída,Baixa,2025-07-13,2025-07-13,Básica
117080,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 10",Concluída,Baixa,2025-07-13,2025-07-13,Básica
117081,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 12-26)",Pendente,Baixa,2025-07-13,2025-07-13,Básica
117082,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-13,2025-07-13,Básica
117083,14,"Resolver lista de exercícios de Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-13,2025-07-13,Média
117084,14,"Implementação completa de capítulo de Accelerate (Forsgren, Humble, Kim)",Concluída,Alta,2025-07-12,2025-07-16,Difícil
117085,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-14,2025-07-14,Básica
117086,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 139-145)",Concluída,Baixa,2025-07-14,2025-07-14,Básica
117087,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-14,2025-07-14,Básica
117088,14,"Implementar exemplo prático inspirado em Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-14,2025-07-15,Média
117089,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 120-127)",Concluída,Baixa,2025-07-15,2025-07-15,Básica
117090,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 1",Concluída,Baixa,2025-07-15,2025-07-15,Básica
117091,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 12",Concluída,Baixa,2025-07-15,2025-07-15,Básica
117092,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 6-7",Concluída,Baixa,2025-07-15,2025-07-15,Básica
117093,14,"RESOLVER LISTA DE EXERCÍCIOS DE ACCELERATE (FORSGREN, HUMBLE, KIM)",Concluída,Média,2025-07-15,2025-07-15,Média
117094,14,"L3r Acc3l3r@t3 (Forsgr3n, Humbl3, Kim) - c@pítulo 12",Concluída,Baixa,2025-07-16,2025-07-16,Básica
117095,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-16,2025-07-16,Básica
117096,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 8-9",Concluída,Baixa,2025-07-16,2025-07-16,Básica
117097,14," Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)   ",Concluída,,2025-07-16,2025-07-16,Básica
117098,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 133-148)",Concluída,Baixa,2025-07-17,2025-07-17,Básica
117099,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 3-5",Concluída,Baixa,2025-07-17,2025-07-17,Básica
117100,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Pendente,Baixa,2025-07-17,2025-07-17,Básica
117101,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-18,2025-07-18,Básica
117102,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-18,2025-07-18,Básica
117103,14,,Concluída,Baixa,2025-07-18,2025-07-18,Básica
117104,14,"RELATÓRIO SEMANAL: SÍNTESE DE ACCELERATE (FORSGREN, HUMBLE, KIM)",Pendente,Média,2025-07-18,2025-07-19,Média
117105,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 6",Pendente,Baixa,2025-07-19,2025-07-19,Básica
117106,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 4",Pendente,Baixa,2025-07-19,2025-07-19,Básica
117107,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 6",Concluída,Baixa,2025-07-19,2025-07-19,Básica
117108,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 3-3",Concluída,Baixa,2025-07-20,2025-07-20,Básica
117109,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 5",Concluída,Baixa,2025-07-20,20/07/2025,Básica
117110,14,"Revisar anotações sobre Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-20,2025-07-20,Básica
117111,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-20,2025-07-20,Básica
117112,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 3",Concluída,Baixa,2025-07-21,2025-07-21,Básica
117113,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 5-5",Concluída,Baixa,2025-07-21,2025-07-21,Básica
117114,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 1",Concluída,Baixa,2025-07-21,2025-07-21,Básica
117115,14,"Implementar exemplo prático inspirado em Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-21,2025-07-23,Média
117116,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Concluída,Baixa,2025-07-22,2025-07-22,Básica
117117,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 2",Concluída,Baixa,2025-07-22,2025-07-22,Básica
117118,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 76-90)",Concluída,Baixa,2025-07-22,2025-07-22,Básica
117119,14,"Resumo de Accelerate (Forsgren, Humble, Kim) - seções 12-14",Concluída,Baixa,2025-07-23,2025-07-23,Básica
117120,14,"Flashcards de Accelerate (Forsgren, Humble, Kim) - termos do capítulo 2",Concluída,Baixa,2025-07-23,2025-07-23,Básica
117121,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 245-258)",Pendente,Baixa,2025-07-23,2025-07-23,Básica
117122,14,"Ler Accelerate (Forsgren, Humble, Kim) - capítulo 1",Concluída,Baixa,2025-07-24,2025-07-24,Básica
117123,14,"Aplicar exemplo de código de Accelerate (Forsgren, Humble, Kim)",Adiada,Baixa,2025-07-24,2025-07-24,Básica
117124,14,"Exercícios práticos de Accelerate (Forsgren, Humble, Kim) (pág. 34-43)",Concluída,Baixa,2025-07-24,2025-07-24,Básica
117125,14,"Implementar exemplo prático inspirado em Accelerate (Forsgren, Humble, Kim)",Concluída,Média,2025-07-24,2025-07-25,Média
117126,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 3,Pendente,Baixa,2025-07-25,2025-07-25,Básica
117127,14,Exercícios práticos de Clean Code (R. Martin) (pág. 218-228),Pendente,Baixa,2025-07-25,2025-07-25,Básica
117128,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-25,2025-07-25,Básica
117129,14,Exercícios práticos de Clean Code (R. Martin) (pág. 235-243),Concluída,Baixa,2025-07-25,2025-07-25,Básica
117130,14,,Concluída,Média,2025-07-25,2025-07-26,Média
117131,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 6,Concluída,Baixa,2025-07-26,2025-07-26,Básica
117132,14,Ler Clean Code (R. Martin) - capítulo 12,Concluída,Baixa,2025-07-26,2025-07-26,Básica
117133,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-26,2025-07-26,Básica
117134,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 8,Concluída,Baixa,2025-07-26,,Básica
117135,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-07-27,2025-07-27,Básica
117136,14,Resumo de Clean Code (R. Martin) - seções 1-3,Concluída,Baixa,2025-07-27,2025-07-27,Básica
117137,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-27,2025-07-27,Básica
117138,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-28,2025-07-28,Básica
117139,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-28,2025-07-28,Básica
117140,14,Resumo de Clean Code (R. Martin) - seções 7-9,Adiada,Baixa,2025-07-28,2025-07-28,Básica
117141,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 7 🤖,Concluída,Baixa,2025-07-28,2025-07-28,Básica
117142,14,EXERCÍCIOS PRÁTICOS DE CLEAN CODE (R. MARTIN) (PÁG. 203-218),Concluída,Baixa,2025-07-29,2025-07-29,Básica
117143,14,Ler Clean Code (R. Martin) - capítulo 4,Pendente,Baixa,2025-07-29,2025-07-29,Básica
117144,14,Ler Clean Code (R. Martin) - capítulo 1,Concluída,Baixa,2025-07-29,2025-07-29,Básica
117145,14,Aplicar exemplo de código de Clean Code (R. Martin),Pendente,Baixa,2025-07-29,2025-07-29,Básica
117146,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-07-30,2025-07-30,Básica
117147,14,Exercícios práticos de Clean Code (R. Martin) (pág. 165-171),Concluída,Baixa,2025-07-30,2025-07-30,Básica
117148,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-07-30,2025-07-30,Básica
117149,14, Ler Clean Code (R. Martin) - capítulo 1   ,Pendente,Baixa,2025-07-31,2025-07-31,Básica
117150,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-07-31,2025-07-31,Básica
117151,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-07-31,2025-07-31,Básica
117152,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 6,Concluída,Baixa,2025-07-31,2025-07-31,Básica
117153,14,Implementar exemplo prático inspirado em Clean Code (R. Martin),Concluída,Média,2025-07-31,2025-08-02,Média
117154,14,,Concluída,Baixa,2025-08-01,2025-08-01,Básica
117155,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-01,2025-08-01,Básica
117156,14,Resumo de Clean Code (R. Martin) - seções 12-13,Concluída,Baixa,2025-08-01,2025-08-01,Básica
117157,14,Revisar anotações sobre Clean Code (R. Martin),Pendente,Baixa,2025-08-01,2025-08-01,Básica
117158,14,Exercícios práticos de Clean Code (R. Martin) (pág. 5-17),Concluída,Baixa,2025-08-02,2025-08-02,Básica
117159,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Pendente,Baixa,2025-08-02,2025-08-02,Básica
117160,14,Resumo de Clean Code (R. Martin) - seções 8-10,Concluída,Baixa,2025-08-02,2025-08-02,Básica
117161,14,Exercícios práticos de Clean Code (R. Martin) (pág. 155-162),Concluída,Baixa,2025-08-02,2025-08-02,Básica
117162,14,Projeto mensal: estudo de caso baseado em Clean Code (R. Martin),Concluída,Alta,2025-08-02,2025-08-03,Difícil
117163,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-03,2025-08-03,Básica
117164,14,Ler Clean Code (R. Martin) - capítulo 12,Concluída,Baixa,2025-08-03,2025-08-03,Básica
117165,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Concluída,Baixa,2025-08-03,2025-08-03,Básica
117166,14,Implementar exemplo prático inspirado em Clean Code (R. Martin),Concluída,Média,2025-08-03,2025-08-04,Média
117167,14,Exercícios práticos de Clean Code (R. Martin) (pág. 156-162),Concluída,Baixa,2025-08-04,2025-08-04,Básica
117168,14,Exercícios práticos de Clean Code (R. Martin) (pág. 128-139),Pendente,Baixa,2025-08-04,2025-08-04,Básica
117169,14,Resumo de Clean Code (R. Martin) - seções 3-5,Concluída,Baixa,2025-08-04,2025-08-04,Básica
117170,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 7,Concluída,Baixa,2025-08-04,2025-08-04,Básica
117171,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-05,2025-08-05,Básica
117172,14,Resumo de Clean Code (R. Martin) - seções 8-9,Concluída,Baixa,2025-08-05,2025-08-05,Básica
117173,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 1,Concluída,Baixa,2025-08-05,2025-08-05,Básica
117174,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Pendente,Baixa,2025-08-06,2025-08-06,Básica
117175,14,Ler Clean Code (R. Martin) - capítulo 5,Concluída,,2025-08-06,2025-08-06,Básica
117176,14,Revisar anotações sobre Clean Code (R. Martin),Pendente,Baixa,2025-08-06,2025-08-06,Básica
117177,14,Ler Clean Code (R. Martin) - capítulo 6,Concluída,Baixa,2025-08-06,2025-08-06,Básica
117178,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-07,2025-08-07,Básica
117179,14,Ler Clean Code (R. Martin) - capítulo 5,Concluída,Baixa,2025-08-07,2025-08-07,Básica
117180,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-07,2025-08-07,Básica
117181,14,Resumo de Clean Code (R. Martin) - seções 6-7,Concluída,Baixa,2025-08-07,2025-08-07,Básica
117182,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 7,Concluída,Baixa,2025-08-08,2025-08-08,Básica
117183,14,Exercícios práticos de Clean Code (R. Martin) (pág. 128-133),Concluída,Baixa,2025-08-08,2025-08-08,Básica
117184,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-08,2025-08-08,Básica
117185,14,Resumo de Clean Code (R. Martin) - seções 3-4,Adiada,Baixa,2025-08-08,2025-08-08,Básica
117186,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-09,2025-08-09,Básica
117187,14,Exercícios práticos de Clean Code (R. Martin) (pág. 112-117),Concluída,Baixa,2025-08-09,2025-08-09,Básica
117188,14,Aplicar exemplo de código de Clean Code (R. Martin),Pendente,Baixa,2025-08-09,2025-08-09,Básica
117189,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-10,2025-08-10,Básica
117190,14,Ler Clean Code (R. Martin) - capítulo 4,Adiada,Baixa,2025-08-10,2025-08-10,Básica
117191,14,Exercícios práticos de Clean Code (R. Martin) (pág. 48-56),Concluída,Baixa,2025-08-10,2025-08-10,Básica
117192,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-11,2025-08-11,Básica
117193,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-11,2025-08-11,Básica
117194,14,Revisar anotações sobre Clean Code (R. Martin),Pendente,Baixa,2025-08-11,2025-08-11,Básica
117195,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-11,2025-08-11,Básica
117196,14,Exercícios práticos de Clean Code (R. Martin) (pág. 169-178),Concluída,Baixa,2025-08-12,2025-08-12,Básica
117197,14,Ler Clean Code (R. Martin) - capítulo 2,Concluída,Baixa,2025-08-12,2025-08-12,Básica
117198,14,Exercícios práticos de Clean Code (R. Martin) (pág. 202-214),Concluída,Baixa,2025-08-12,2025-08-12,Básica
117199,14,Resumo de Clean Code (R. Martin) - seções 11-12,Concluída,Baixa,2025-08-12,2025-08-12,Básica
117200,14,Resolver lista de exercícios de Clean Code (R. Martin),Concluída,Média,2025-08-12,2025-08-12,Média
117201,14,Ler Clean Code (R. Martin) - capítulo 10,Concluída,Baixa,2025-08-13,2025-08-13,Básica
117202,14,Ler Clean Code (R. Martin) - capítulo 9,Concluída,Baixa,2025-08-13,2025-08-13,Básica
117203,14,Resumo de Clean Code (R. Martin) - seções 5-5,Concluída,Baixa,2025-08-13,2025-08-13,Básica
117204,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 2,Concluída,Baixa,2025-08-14,2025-08-14,Básica
117205,14,Exercícios práticos de Clean Code (R. Martin) (pág. 232-242),Concluída,Baixa,2025-08-14,2025-08-14,Básica
117206,14,Resumo de Clean Code (R. Martin) - seções 12-13,Concluída,Baixa,2025-08-14,2025-08-14,Básica
117207,14,Ler Clean Code (R. Martin) - capítulo 5,Concluída,Baixa,2025-08-15,2025-08-15,Básica
117208,14,Resumo de Clean Code (R. Martin) - seções 10-12,Pendente,Baixa,2025-08-15,2025-08-15,Básica
117209,14,Ler Clean Code (R. Martin) - capítulo 1,Concluída,Baixa,2025-08-15,2025-08-15,Básica
117210,14,Aplicar exemplo de código de Clean Code (R. Martin),Adiada,Baixa,2025-08-16,2025-08-16,Básica
117211,14,Ler Clean Code (R. Martin) - capítulo 4,Concluída,Baixa,2025-08-16,2025-08-16,Básica
117212,14,,Concluída,Baixa,2025-08-16,2025-08-16,Básica
117213,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-17,2025-08-17,Básica
117214,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-17,2025-08-17,Básica
117215,14,Resumo de Clean Code (R. Martin) - seções 5-5,Pendente,Baixa,2025-08-17,2025-08-17,Básica
117216,14,Resumo de Clean Code (R. Martin) - seções 10-10,Concluída,Baixa,2025-08-18,2025-08-18,Básica
117217,14,,Concluída,Baixa,2025-08-18,2025-08-18,Básica
117218,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-18,2025-08-18,Básica
117219,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 7,Adiada,Baixa,2025-08-18,2025-08-18,Básica
117220,14,Exercícios práticos de Clean Code (R. Martin) (pág. 180-191),Concluída,Baixa,2025-08-19,2025-08-19,Básica
117221,14,Resumo de Clean Code (R. Martin) - seções 6-6,Concluída,Baixa,2025-08-19,2025-08-19,Básica
117222,14,Resumo de Clean Code (R. Martin) - seções 11-11,Pendente,Baixa,2025-08-19,2025-08-19,Básica
117223,14,Exercícios práticos de Clean Code (R. Martin) (pág. 90-95),Concluída,Baixa,2025-08-19,2025-08-19,Básica
117224,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-20,2025-08-20,Básica
117225,14,Exercícios práticos de Clean Code (R. Martin) (pág. 27-38),Concluída,Baixa,2025-08-20,2025-08-20,Básica
117226,14,Aplicar exemplo de código de Clean Code (R. Martin),Pendente,Baixa,2025-08-20,2025-08-20,Básica
117227,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-21,2025-08-21,Básica
117228,14,Exercícios práticos de Clean Code (R. Martin) (pág. 101-107),Concluída,Baixa,2025-08-21,2025-08-21,Básica
117229,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-21,2025-08-21,Básica
117230,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Concluída,Baixa,2025-08-21,2025-08-21,Básica
117231,14,Ler Clean Code (R. Martin) - capítulo 7,Concluída,Baixa,2025-08-22,2025-08-22,Básica
117232,14,Ler Clean Code (R. Martin) - capítulo 10,Concluída,Baixa,2025-08-22,2025-08-22,Básica
117233,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Concluída,Baixa,2025-08-22,2025-08-22,Básica
117234,14,Relatório semanal: síntese de Clean Code (R. Martin),Concluída,Média,2025-08-22,2025-08-23,Média
117235,14,Resumo de Clean Code (R. Martin) - seções 2-3,Adiada,Baixa,2025-08-23,2025-08-23,Básica
117236,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 4,Concluída,Baixa,2025-08-23,2025-08-23,Básica
117237,14,Ler Clean Code (R. Martin) - capítulo 6,Concluída,Baixa,2025-08-23,2025-08-23,Básica
117238,14,Resumo de Clean Code (R. Martin) - seções 3-3,Concluída,Baixa,,2025-08-23,Básica
117239,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-24,2025-08-24,Básica
117240,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 5,Concluída,Baixa,2025-08-24,2025-08-24,Básica
117241,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-24,2025-08-24,Básica
117242,14,Ler Clean Code (R. Martin) - capítulo 4,Concluída,Baixa,2025-08-24,2025-08-24,Básica
117243,14,Relatório semanal: síntese de Clean Code (R. Martin),Concluída,Média,2025-08-24,2025-08-26,Média
117244,14,Ler Clean Code (R. Martin) - capítulo 7,Concluída,Baixa,2025-08-25,2025-08-25,Básica
117245,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-25,2025-08-25,Básica
117246,14,Resumo de Clean Code (R. Martin) - seções 12-12,Concluída,Baixa,2025-08-25,2025-08-25,Básica
117247,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-26,2025-08-26,Básica
117248,14,Exercícios práticos de Clean Code (R. Martin) (pág. 173-188),Concluída,Baixa,26/08/2025,2025-08-26,Básica
117249,14,Exercícios práticos de Clean Code (R. Martin) (pág. 6-14),Pendente,Baixa,2025-08-26,2025-08-26,Básica
117250,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 12,Concluída,Baixa,2025-08-26,2025-08-26,Básica
117251,14,RESUMO DE CLEAN CODE (R. MARTIN) - SEÇÕES 6-7,Concluída,Baixa,2025-08-27,2025-08-27,Básica
117252,14,Ler Clean Code (R. Martin) - capítulo 11,Concluída,Baixa,2025-08-27,2025-08-27,Básica
117253,14,Ler Clean Code (R. Martin) - capítulo 6,Concluída,Baixa,2025-08-27,2025-08-27,Básica
117254,14,Resumo de Clean Code (R. Martin) - seções 5-6,Concluída,Baixa,2025-08-27,2025-08-27,Básica
117255,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-28,2025-08-28,Básica
117256,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 10,Concluída,Baixa,2025-08-28,2025-08-28,Básica
117257,14,Ler Clean Code (R. Martin) - capítulo 2,Concluída,Baixa,2025-08-28,2025-08-28,Básica
117258,14,Ler Clean Code (R. Martin) - capítulo 3,Concluída,Baixa,2025-08-29,2025-08-29,Básica
117259,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-29,2025-08-29,Básica
117260,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 6,Concluída,Baixa,2025-08-29,2025-08-29,Básica
117261,14,Resumo de Clean Code (R. Martin) - seções 2-2,Concluída,Baixa,2025-08-29,2025-08-29,Básica
117262,14,Relatório semanal: síntese de Clean Code (R. Martin),Concluída,Média,2025-08-29,2025-08-30,Média
117263,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 6,Concluída,Baixa,2025-08-30,2025-08-30,Básica
117264,14,Flashcards de Clean Code (R. Martin) - termos do capítulo 1,Concluída,Baixa,2025-08-30,2025-08-30,Básica
117265,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-30,2025-08-30,Básica
117266,14,Aplicar exemplo de código de Clean Code (R. Martin),Concluída,Baixa,2025-08-30,2025-08-30,Básica
117267,14,Resolver lista de exercícios de Clean Code (R. Martin),Concluída,Média,2025-08-30,2025-08-30,Média
117268,14,Resumo de Clean Code (R. Martin) - seções 12-14,Adiada,Baixa,2025-08-31,2025-08-31,Básica
117269,14,Revisar anotações sobre Clean Code (R. Martin),Concluída,Baixa,2025-08-31,2025-08-31,Básica
117270,14,Ler Clean Code (R. Martin) - capítulo 8,Concluída,Baixa,2025-08-31,2025-08-31,Básica
117271,14,Ler Clean Code (R. Martin) - capítulo 2,Concluída,Baixa,2025-09-01,2025-09-01,Básica
117272,14,Resumo de Clean Code (R. Martin) - seções 3-5,Concluída,Baixa,2025-09-01,2025-09-01,Básica
